Date;Type;RefNo;SNO;Cur;TUPrice;ODAmt;Amt;Worth;Customer Code;StkISN
28/6/2018;ICG;136547;2;SIN;22.3;133.8;-133.8;-96.9;IY03;45469
28/6/2018;ICG;136547;3;SIN;58;348;-348;-248.59;IY03;45472
28/6/2018;ICG;136547;4;SIN;72;288;-288;-189.68;IY03;45473
28/6/2018;ICG;136547;5;SIN;0.06;198;-198;-140.1;IY03;40265
28/6/2018;ICG;136547;6;SIN;1.5;225;-225;-179.27;IY03;10077
28/6/2018;ICG;136547;7;SIN;3.1;265.36;-265.36;-205.4;IY03;30166
28/6/2018;ICG;136547;8;SIN;4.2;798;-798;-688.17;IY03;47070
27/6/2018;ICG;136548;1;SIN;4.55;1074.26;-1074.26;-827.13;IJ01;46855
27/6/2018;ICG;136548;2;SIN;4.55;1105.65;-1105.65;-830.94;IJ01;46854
27/6/2018;ICG;136548;3;SIN;4.55;436.8;-436.8;-335.72;IJ01;46853
27/6/2018;ICG;136548;4;SIN;4.55;893.62;-893.62;-592.98;IJ01;46857
27/6/2018;ICG;136548;5;SIN;4.55;444.08;-444.08;-336.42;IJ01;46856
27/6/2018;ICG;136548;6;SIN;4.55;1510.6;-1510.6;-1138.64;IJ01;46860
27/6/2018;ICG;136548;7;SIN;4.55;1547.46;-1547.46;-1143.14;IJ01;46859
27/6/2018;ICG;136548;8;SIN;4.55;954.14;-954.14;-728.63;IJ01;46858
27/6/2018;ICG;136548;9;SIN;4.55;943.22;-943.22;-725.55;IJ01;46862
27/6/2018;ICG;136548;10;SIN;4.55;960.05;-960.05;-738.5;IJ01;46861
27/6/2018;ICG;136548;11;SIN;4.35;1200.6;-1200.6;-946.68;IJ01;40094
27/6/2018;ICG;136548;12;SIN;4.35;1196.69;-1196.69;-943.59;IJ01;40272
27/6/2018;ICG;136548;13;SIN;4.35;752.99;-752.99;-593.73;IJ01;47063
27/6/2018;ICG;136548;14;SIN;4.35;761.69;-761.69;-600.59;IJ01;47062
27/6/2018;ICG;136548;15;SIN;4.35;1088.37;-1088.37;-858.19;IJ01;47065
27/6/2018;ICG;136548;16;SIN;4.35;1088.37;-1088.37;-858.19;IJ01;47064
27/6/2018;ICG;136548;17;SIN;4.35;979.19;-979.19;-772.09;IJ01;47066
27/6/2018;ICG;136548;18;SIN;4.35;991.8;-991.8;-782.04;IJ01;40247
27/6/2018;ICG;136549;1;SIN;1.8;540;-540;-414.57;IJ01;44523
27/6/2018;ICG;136549;2;SIN;1.8;360;-360;-277.91;IJ01;46176
27/6/2018;ICG;136549;3;SIN;1.8;360;-360;-278.68;IJ01;44886
27/6/2018;ICG;136549;4;SIN;1.8;540;-540;-431.47;IJ01;44884
27/6/2018;ICG;136549;5;SIN;1.8;900;-900;-701.44;IJ01;44885
27/6/2018;ICG;136549;6;SIN;1.8;900;-900;-690.95;IJ01;44953
27/6/2018;ICG;136549;7;SIN;1.8;900;-900;-702;IJ01;44955
27/6/2018;ICG;136549;8;SIN;1.8;360;-360;-298.53;IJ01;46369
27/6/2018;ICG;136549;9;;;;;;;
27/6/2018;ICG;136549;10;;;;;;;
27/6/2018;ICG;136549;11;;;;;;;
27/6/2018;ICG;136549;12;;;;;;;
27/6/2018;ICG;136549;13;;;;;;;
27/6/2018;ICG;136549;14;;;;;;;
27/6/2018;ICG;136549;15;;;;;;;
27/6/2018;ICG;136549;16;SIN;2.4;240;-240;-183.4;IJ01;44959
27/6/2018;ICG;136550;1;SIN;11.8;2360;-2360;-2240;IJ01;40395
27/6/2018;ICG;136550;2;SIN;11.8;1180;-1180;-1110;IJ01;10496
27/6/2018;ICG;136550;3;SIN;26;1040;-1040;-900;IJ01;47036
27/6/2018;ICG;136550;4;SIN;26;1040;-1040;-900;IJ01;47037
27/6/2018;ICG;136550;5;SIN;11.9;678.3;-678.3;-495;IJ01;10160
27/6/2018;ICG;136550;6;SIN;11;3239.5;-3239.5;-2771.8;IJ01;10170
27/6/2018;ICG;136550;7;SIN;15.8;660.44;-660.44;-602.74;IJ01;30049
27/6/2018;ICG;136550;8;SIN;21.5;817;-817;-1070.32;IJ01;30090
27/6/2018;ICG;136550;9;SIN;0.08;675;-675;-564.3;IJ01;10074
27/6/2018;ICG;136550;10;SIN;10.5;897.75;-897.75;-614.34;IJ01;30098
26/6/2018;ICG;136551;1;SIN;29;377;-377;-295.34;IG01;10006
26/6/2018;ICG;136551;2;SIN;29;580;-580;-471.16;IG01;10008
26/6/2018;ICG;136551;3;SIN;29;435;-435;-350.64;IG01;10009
26/6/2018;ICG;136551;4;SIN;6.5;312;-312;-167.69;IG01;45645
26/6/2018;ICG;136551;5;SIN;4.9;482.16;-482.16;-407.19;IG01;45154
26/6/2018;ICG;136551;6;SIN;4.9;470.4;-470.4;-399.54;IG01;45151
26/6/2018;ICG;136551;7;SIN;4.9;476.77;-476.77;-408.6;IG01;45153
26/6/2018;ICG;136551;8;SIN;40;400;-400;-285.84;IG01;10034
26/6/2018;ICG;136551;9;SIN;29.5;236;-236;-185.88;IG01;45821
26/6/2018;ICG;136551;10;SIN;54.5;272.5;-272.5;-218.24;IG01;10106
26/6/2018;ICG;136551;11;SIN;40.9;327.2;-327.2;-226.77;IG01;40912
26/6/2018;ICG;136551;12;SIN;46.2;369.6;-369.6;-260.3;IG01;40913
28/6/2018;ICG;136552;1;SIN;12.7;20320;-20320;-15970.8;IK11;43709
28/6/2018;ICG;136552;2;SIN;27;5400;-5400;-4520;IK11;44060
28/6/2018;ICG;136552;3;SIN;5.3;636;-636;-531.92;IK11;46434
29/6/2018;ICG;136553;1;SIN;47.5;380;-380;-285.16;IG01;30265
14/6/2018;ICX;931968;1;S$;112.15;112.15;-112.15;-35.14;CASH;45534
19/6/2018;ICX;931969;1;S$;20;60;-60;-25.98;CASH;43839
20/6/2018;ICX;931970;1;S$;39;117;-117;-75.28;CASH;40911
20/6/2018;ICX;931970;2;S$;43;215;-215;-141.74;CASH;40912
20/6/2018;ICX;931970;3;S$;48;240;-240;-162.69;CASH;40913
20/6/2018;ICX;931970;4;S$;55.5;277.5;-277.5;-177.4;CASH;44240
20/6/2018;ICX;931970;5;S$;58;290;-290;-186.73;CASH;40914
20/6/2018;ICX;931970;6;S$;67;268;-268;-187.42;CASH;40931
23/6/2018;ICX;931972;1;S$;95;285;-285;-165.99;CASH;41159
23/6/2018;ICX;931972;2;S$;5;10;-10;-3.72;CASH;41091
30/6/2018;ICG;136554;1;SIN;4.9;381.22;-381.22;-322;IL12;41278
30/6/2018;ICG;136554;2;SIN;4.8;119.04;-119.04;-84.11;IL12;46856
30/6/2018;ICG;136554;3;SIN;4.8;117.12;-117.12;-83.93;IL12;46853
30/6/2018;ICG;136554;4;SIN;4.8;112.8;-112.8;-83.09;IL12;46854
30/6/2018;ICG;136554;5;SIN;4.8;112.8;-112.8;-82.33;IL12;46855
30/6/2018;ICG;136554;6;SIN;4.8;116.64;-116.64;-84.71;IL12;46857
30/6/2018;ICG;136554;7;SIN;4.8;145.44;-145.44;-105.64;IL12;46861
30/6/2018;ICG;136554;8;SIN;4.8;140.64;-140.64;-103.92;IL12;46859
30/6/2018;ICG;136554;9;SIN;4.8;144;-144;-103.51;IL12;46860
30/6/2018;ICG;136554;10;SIN;4.8;142.56;-142.56;-104.09;IL12;46858
30/6/2018;ICG;136554;11;SIN;4.8;145.44;-145.44;-105.08;IL12;46862
30/6/2018;ICG;136554;12;SIN;3.2;141.76;-141.76;-102.35;IL12;46168
30/6/2018;ICG;136554;13;SIN;20;5000;-5000;-4140.24;IL12;10498
30/6/2018;ICG;136554;14;SIN;17.6;4400;-4400;-3680.41;IL12;46820
30/6/2018;ICG;136556;1;SIN;2.9;5063.69;-5063.69;-4169.19;IT23;40727
30/6/2018;ICG;136556;2;SIN;2.9;5440.69;-5440.69;-4419.6;IT23;40737
30/6/2018;ICG;136556;3;SIN;2.9;269.41;-269.41;-213.58;IT23;30055
30/6/2018;ICG;136556;4;SIN;2.9;319;-319;-259.93;IT23;10466
30/6/2018;ICG;136556;5;SIN;2.9;881.89;-881.89;-715.35;IT23;10471
30/6/2018;ICG;136556;6;SIN;2.7;2929.77;-2929.77;-2472.01;IT23;40006
30/6/2018;ICG;136556;7;SIN;2.7;2662.74;-2662.74;-2232.62;IT23;40986
30/6/2018;ICG;136556;8;SIN;2.7;3320.19;-3320.19;-2787.89;IT23;41498
30/6/2018;ICG;136556;9;SIN;2.7;1223.64;-1223.64;-1027.5;IT23;46180
30/6/2018;ICG;136556;10;SIN;2.7;2298.51;-2298.51;-2144.07;IT23;46181
30/6/2018;ICG;136556;11;SIN;2.7;1285.2;-1285.2;-1077.74;IT23;30250
30/6/2018;ICG;136556;12;SIN;2.7;582.93;-582.93;-479.8;IT23;10456
30/6/2018;ICG;136556;13;SIN;2.7;392.04;-392.04;-316.86;IT23;30251
30/6/2018;ICG;136556;14;SIN;2.7;881.28;-881.28;-740.63;IT23;10468
30/6/2018;ICG;136556;15;SIN;2.7;624.24;-624.24;-521.97;IT23;30366
30/6/2018;ICG;136556;16;SIN;2.7;800.82;-800.82;-659.56;IT23;30252
30/6/2018;ICG;136556;17;SIN;2.7;494.37;-494.37;-404.21;IT23;40710
30/6/2018;ICG;136557;1;SIN;4.8;719.52;-719.52;-498.83;IT23;46855
30/6/2018;ICG;136557;2;SIN;4.8;344.16;-344.16;-249.28;IT23;46854
30/6/2018;ICG;136557;3;SIN;4.8;465.12;-465.12;-338.85;IT23;46857
30/6/2018;ICG;136557;4;SIN;4.8;455.04;-455.04;-336.42;IT23;46856
30/6/2018;ICG;136557;5;SIN;4.8;351.36;-351.36;-251.8;IT23;46853
30/6/2018;ICG;136557;6;SIN;4.8;1440.48;-1440.48;-1035.13;IT23;46860
30/6/2018;ICG;136557;7;SIN;4.8;999.84;-999.84;-727.46;IT23;46859
30/6/2018;ICG;136557;8;SIN;4.8;575.52;-575.52;-420.3;IT23;46862
30/6/2018;ICG;136557;9;SIN;4.8;864;-864;-630.35;IT23;46861
30/6/2018;ICG;136557;10;SIN;4.8;853.44;-853.44;-624.54;IT23;46858
30/6/2018;ICG;136557;11;SIN;2.4;1286.64;-1286.64;-1119.53;IT23;10379
30/6/2018;ICG;136557;12;SIN;2.4;1200.24;-1200.24;-1039.1;IT23;43839
30/6/2018;ICG;136557;13;SIN;2.4;864.72;-864.72;-770.12;IT23;10401
30/6/2018;ICG;136557;14;SIN;2.4;657.6;-657.6;-552.1;IT23;44174
30/6/2018;ICG;136557;15;SIN;2.4;1711.92;-1711.92;-1483.99;IT23;43838
30/6/2018;ICG;136557;16;SIN;2.4;2216.16;-2216.16;-1920.67;IT23;30287
30/6/2018;ICG;136557;17;SIN;2.4;881.52;-881.52;-762.42;IT23;43958
30/6/2018;ICG;136558;1;SIN;4.5;729;-729;-552.11;IT23;30338
30/6/2018;ICG;136558;2;SIN;4.5;540;-540;-408.97;IT23;44407
30/6/2018;ICG;136558;3;SIN;5.6;3265.92;-3265.92;-2385.85;IT23;41591
30/6/2018;ICG;136558;4;SIN;5.6;4989.6;-4989.6;-3624.04;IT23;40289
30/6/2018;ICG;136558;5;SIN;20;12000;-12000;-9936.57;IT23;10498
30/6/2018;ICG;136558;6;SIN;24.5;3234;-3234;-2457.84;IT23;41513
30/6/2018;ICG;136558;7;SIN;4.9;2695;-2695;-2237.5;IT23;41392
30/6/2018;ICG;136558;8;SIN;4.9;4410;-4410;-3381.32;IT23;41393
30/6/2018;ICG;136558;9;SIN;4.6;3450;-3450;-2805;IT23;41394
30/6/2018;ICG;136558;10;SIN;4.6;1610;-1610;-1274.2;IT23;41395
30/6/2018;ICG;136558;11;SIN;4.6;2300;-2300;-1818.45;IT23;41397
30/6/2018;ICG;136558;12;SIN;4.6;690;-690;-546;IT23;42144
30/6/2018;ICG;136558;13;SIN;1;250;-250;-217.5;IT23;46664
30/6/2018;ICG;136558;14;SIN;1;1250;-1250;-1008.06;IT23;44497
30/6/2018;ICG;136558;15;SIN;1;1000;-1000;-806.11;IT23;46757
30/6/2018;ICG;136558;16;SIN;1;750;-750;-585.69;IT23;46697
30/6/2018;ICG;136558;17;SIN;6.5;8581.3;-8581.3;-6970.66;IT23;40680
30/6/2018;ICG;136559;1;SIN;2.5;750;-750;-614.17;IT23;41082
30/6/2018;ICG;136559;2;SIN;2.5;750;-750;-570;IT23;41083
30/6/2018;ICG;136559;3;SIN;2.5;750;-750;-569.95;IT23;41022
30/6/2018;ICG;136559;4;SIN;4.6;1876.34;-1876.34;-1365.28;IT23;45534
30/6/2018;ICG;136559;5;SIN;4.4;1022.56;-1022.56;-791.58;IT23;45541
30/6/2018;ICG;136559;6;SIN;4.2;834.12;-834.12;-602.55;IT23;45543
30/6/2018;ICG;136559;7;SIN;4.2;277.2;-277.2;-205.41;IT23;45544
30/6/2018;ICG;136559;8;SIN;4.2;656.46;-656.46;-494.52;IT23;45719
30/6/2018;ICG;136559;9;SIN;4;679.6;-679.6;-510.71;IT23;45546
30/6/2018;ICG;136559;10;SIN;4;820.4;-820.4;-635.35;IT23;45545
30/6/2018;ICG;136559;11;SIN;1;300;-300;-129.06;IT23;40487
30/6/2018;ICG;136559;12;SIN;0.16;48;-48;-35.87;IT23;30072
30/6/2018;ICG;136559;13;SIN;3.3;330;-330;-109.99;IT23;43956
21/6/2018;ICX;931971;1;S$;0;0;0;0;CASH;41159
21/6/2018;ICX;931971;2;S$;0;0;0;0;CASH;41091
21/6/2018;ICX;931971;3;S$;2.5;10;-10;-6.94;CASH;45089
13/6/2018;ICG;136518;1;S$;0;0;0;0;CASH;44886
13/6/2018;ICG;136518;2;S$;20;40;-40;-38.81;CASH;40004
26/6/2018;ICX;931973;1;S$;120;120;-120;-68.09;CASH;41534
26/6/2018;ICX;931973;2;S$;120;240;-240;-137.23;CASH;41535
26/6/2018;ICX;931973;3;S$;0;0;0;-19349.06;CASH;47076
26/6/2018;ICX;931973;4;S$;0;0;0;-8378.25;CASH;47058
26/6/2018;ICX;931973;5;S$;0;0;0;-6465.6;CASH;47059
26/6/2018;ICX;931973;6;S$;0;0;0;-15970.8;CASH;43709
26/6/2018;ICX;931973;7;S$;0;0;0;-1732.56;CASH;44611
26/6/2018;ICX;931973;8;S$;0;0;0;-548.35;CASH;10631
26/6/2018;ICX;931973;9;S$;0;0;0;-161.83;CASH;30394
26/6/2018;ICX;931973;10;S$;0;0;0;-77.43;CASH;30395
26/6/2018;ICX;931973;11;S$;0;0;0;-51.78;CASH;40504
26/6/2018;ICX;931973;12;S$;0;0;0;-38.03;CASH;40068
30/6/2018;ICG;136555;1;SIN;230;2300;-2300;-1431.17;IK11;45080
23/6/2018;ICG;136540;1;S$;0;0;0;0;CASH;47076
23/6/2018;ICG;136540;2;S$;0;0;0;0;CASH;47058
23/6/2018;ICG;136540;3;S$;0;0;0;0;CASH;47059
23/6/2018;ICG;136540;4;S$;0;0;0;0;CASH;43709
23/6/2018;ICG;136540;5;S$;0;0;0;0;CASH;44611
23/6/2018;ICG;136540;6;S$;0;0;0;0;CASH;10631
23/6/2018;ICG;136540;7;S$;0;0;0;0;CASH;30359
23/6/2018;ICG;136540;8;S$;0;0;0;0;CASH;30360
23/6/2018;ICG;136540;9;S$;0;0;0;0;CASH;30361
23/6/2018;ICG;136540;10;S$;0;0;0;0;CASH;30362
23/6/2018;ICG;136540;11;S$;12;36;-36;-33.87;CASH;30016
2/7/2018;ICG;136560;1;SIN;4.9;232.75;-232.75;-203.41;IZ01;41392
2/7/2018;ICG;136560;2;SIN;4.9;232.75;-232.75;-187.85;IZ01;41393
2/7/2018;ICG;136560;3;SIN;4.6;218.5;-218.5;-182.24;IZ01;41396
2/7/2018;ICG;136560;4;SIN;6.5;219.38;-219.38;-181.73;IZ01;41371
2/7/2018;ICG;136560;5;SIN;6.5;264.42;-264.42;-209.76;IZ01;43225
2/7/2018;ICG;136560;6;SIN;1;57;-57;-45.35;IZ01;45346
2/7/2018;ICG;136560;7;SIN;1;28.5;-28.5;-22.21;IZ01;10221
2/7/2018;ICG;136560;8;SIN;1;28.5;-28.5;-21.68;IZ01;10641
2/7/2018;ICG;136560;9;SIN;1;28.5;-28.5;-20.61;IZ01;46388
2/7/2018;ICG;136560;10;SIN;7.3;759.2;-759.2;-662.05;IZ01;45641
2/7/2018;ICG;136560;11;SIN;3.1;142.24;-142.24;-111.63;IZ01;40986
2/7/2018;ICG;136560;12;SIN;3.1;287.73;-287.73;-217.26;IZ01;30250
2/7/2018;ICG;136560;13;SIN;3.1;249.74;-249.74;-191.92;IZ01;10456
2/7/2018;ICG;136560;14;SIN;3.1;68.62;-68.62;-53.69;IZ01;30251
2/7/2018;ICG;136560;15;SIN;3.1;107.2;-107.2;-82.29;IZ01;10461
2/7/2018;ICG;136560;16;SIN;3.1;124.57;-124.57;-95.76;IZ01;10463
2/7/2018;ICG;136560;17;SIN;4.8;173.74;-173.74;-146.7;IZ01;10097
2/7/2018;ICG;136560;18;SIN;4.8;208.85;-208.85;-153.89;IZ01;41460
2/7/2018;ICG;136561;1;SIN;4;144.4;-144.4;-117.98;IZ01;41444
2/7/2018;ICG;136561;2;SIN;4;145.16;-145.16;-113.85;IZ01;46791
2/7/2018;ICG;136561;3;SIN;3.8;148.01;-148.01;-114.74;IZ01;45615
2/7/2018;ICG;136561;4;SIN;3.8;145.12;-145.12;-110.05;IZ01;45616
2/7/2018;ICG;136561;5;SIN;3.8;145.12;-145.12;-110.82;IZ01;45624
2/7/2018;ICG;136561;6;SIN;3.8;144.4;-144.4;-116.66;IZ01;45629
2/7/2018;ICG;136561;7;SIN;4.6;681.72;-681.72;-480.57;IZ01;46579
2/7/2018;ICG;136561;8;SIN;29.5;531;-531;-467.52;IZ01;10009
2/7/2018;ICG;136561;9;SIN;29.5;398.25;-398.25;-288.82;IZ01;10010
2/7/2018;ICG;136561;10;SIN;29.5;531;-531;-470.46;IZ01;10011
2/7/2018;ICG;136561;11;SIN;29.5;929.25;-929.25;-795.16;IZ01;10006
2/7/2018;ICG;136561;12;SIN;29.5;796.5;-796.5;-706.73;IZ01;10008
2/7/2018;ICG;136561;13;SIN;105;472.5;-472.5;-341.51;IZ01;41532
2/7/2018;ICG;136561;14;SIN;105;472.5;-472.5;-343.75;IZ01;41533
2/7/2018;ICG;136561;15;SIN;105;945;-945;-680.91;IZ01;41534
2/7/2018;ICG;136561;16;SIN;105;189;-189;-128.04;IZ01;41906
2/7/2018;ICG;136561;17;SIN;105;472.5;-472.5;-315.51;IZ01;41536
9/7/2018;ICG;136562;1;US$;54.08;1568.32;-2134.64;-1962.87;IT22;41906
9/7/2018;ICG;136562;2;US$;54.08;5624.32;-7655.26;-7254.89;IT22;41531
9/7/2018;ICG;136562;3;US$;54.08;5245.76;-7140;-6779.8;IT22;41532
9/7/2018;ICG;136562;4;US$;54.08;5137.6;-6992.79;-6637.83;IT22;41533
9/7/2018;ICG;136562;5;US$;54.08;8166.08;-11114.85;-10544.87;IT22;41534
9/7/2018;ICG;136562;6;US$;54.08;7895.68;-10746.81;-10233.78;IT22;41535
9/7/2018;ICG;136562;7;US$;54.08;1243.84;-1692.99;-1546.81;IT22;41536
9/7/2018;ICG;136563;1;US$;55.13;6615.6;-9004.49;-8384.62;IP06;41533
9/7/2018;ICG;136563;2;US$;55.13;7166.9;-9754.87;-9112.27;IP06;41535
6/7/2018;ICG;136564;1;SIN;28.8;2764.8;-2764.8;-2181;IJ01;10006
6/7/2018;ICG;136564;2;SIN;28.8;1929.6;-1929.6;-1578.37;IJ01;10008
6/7/2018;ICG;136564;3;SIN;28.8;4982.4;-4982.4;-4044.03;IJ01;10009
6/7/2018;ICG;136564;4;SIN;28.8;1382.4;-1382.4;-924.24;IJ01;10010
6/7/2018;ICG;136564;5;SIN;28.8;1382.4;-1382.4;-1129.1;IJ01;10011
6/7/2018;ICG;136564;6;SIN;200;4000;-4000;-2141.99;IJ01;41203
6/7/2018;ICG;136565;1;US$;2.02;25975.95;-35355.87;-34304.82;IT22;30353
6/7/2018;ICG;136565;2;US$;2.02;12766.4;-17376.35;-16860.22;IT22;30354
6/7/2018;ICG;136565;3;US$;2.02;1216.04;-1655.15;-1605.99;IT22;45523
9/7/2018;ICG;136566;1;SIN;4.3;308.31;-308.31;-275.1;IT26;40941
9/7/2018;ICG;136566;2;SIN;3.9;596.7;-596.7;-469.47;IT26;45547
9/7/2018;ICG;136566;3;SIN;4.2;215.88;-215.88;-162.14;IT26;46644
9/7/2018;ICG;136566;4;SIN;2.5;315;-315;-267.12;IT26;46494
9/7/2018;ICG;136566;5;SIN;2.5;318;-318;-261.66;IT26;45932
9/7/2018;ICG;136566;6;SIN;8.7;435;-435;-258.68;IT26;41909
9/7/2018;ICG;136566;7;SIN;11.6;348;-348;-209.62;IT26;41550
9/7/2018;ICG;136566;8;SIN;10;500;-500;-248.22;IT26;43191
9/7/2018;ICG;136566;9;SIN;6.5;390;-390;-257.29;IT26;42751
9/7/2018;ICG;136566;10;SIN;7.2;360;-360;-241.62;IT26;42997
9/7/2018;ICG;136566;11;SIN;6.7;402;-402;-333.46;IT26;43000
9/7/2018;ICG;136566;12;SIN;4.9;227.36;-227.36;-194.87;IT26;45152
9/7/2018;ICG;136566;13;SIN;2;200;-200;-138.19;IT26;44953
9/7/2018;ICG;136566;14;SIN;40.9;204.5;-204.5;-141.75;IT26;40912
9/7/2018;ICG;136566;15;SIN;46.2;231;-231;-162.69;IT26;40913
9/7/2018;ICG;136566;16;SIN;3.4;102;-102;-69;IT26;41304
9/7/2018;ICG;136566;17;SIN;3.4;102;-102;-71.07;IT26;45443
9/7/2018;ICG;136566;18;SIN;8.9;516.2;-516.2;-336.46;IT26;46660
9/7/2018;ICG;136566;19;SIN;10.2;357;-357;-241.01;IT26;45635
2/7/2018;ICX;931974;1;S$;29.5;206.5;-206.5;-164.9;CASH;10008
12/7/2018;ICG;136567;1;SIN;6.6;2349.6;-2349.6;-1817.53;IA14;30050
12/7/2018;ICG;136567;2;SIN;6.6;20988;-20988;-16258.65;IA14;43842
12/7/2018;ICG;136568;1;SIN;6.2;6200;-6200;-4559.5;IN04;43513
12/7/2018;ICG;136568;2;SIN;4.05;8100;-8100;-5942.31;IN04;10126
12/7/2018;ICG;136568;3;SIN;4.4;880;-880;-673.81;IN04;10059
12/7/2018;ICG;136569;1;SIN;2.8;26540.08;-26540.08;-22348.38;IJ01;46756
12/7/2018;ICG;136569;2;SIN;53.3;799.5;-799.5;-655.5;IJ01;47012
12/7/2018;ICG;136569;3;SIN;63;945;-945;-774;IJ01;47009
12/7/2018;ICG;136569;4;SIN;72.6;1815;-1815;-1487.5;IJ01;47011
12/7/2018;ICG;136569;5;SIN;82.3;2057.5;-2057.5;-1687.5;IJ01;47010
12/7/2018;ICG;136569;6;SIN;4.3;1376;-1376;-1090.59;IJ01;40282
12/7/2018;ICG;136569;7;SIN;4.3;1548;-1548;-1226.91;IJ01;30337
12/7/2018;ICG;136569;8;SIN;2.91;3978.26;-3978.26;-3337.12;IJ01;30347
12/7/2018;ICG;136569;9;SIN;4.7;2278.56;-2278.56;-2035.95;IJ01;45154
12/7/2018;ICG;136569;10;SIN;4.7;2223.1;-2223.1;-1988.18;IJ01;45151
12/7/2018;ICG;136569;11;SIN;4.7;619.93;-619.93;-444.47;IJ01;45028
12/7/2018;ICG;136569;12;SIN;4.7;326.18;-326.18;-298.22;IJ01;30259
12/7/2018;ICG;136569;13;SIN;1.8;360;-360;-219.98;IJ01;43956
12/7/2018;ICG;136569;14;SIN;5.9;295;-295;-196.2;IJ01;41234
12/7/2018;ICG;136569;15;SIN;17.2;516;-516;-304.1;IJ01;40492
12/7/2018;ICG;136569;16;SIN;23;230;-230;-162.25;IJ01;41539
12/7/2018;ICG;136569;17;SIN;1.5;300;-300;-238.37;IJ01;10077
13/7/2018;ICG;136570;1;SIN;12.55;46748.75;-46748.75;-34476.66;IJ01;46914
13/7/2018;ICG;136570;2;SIN;11.8;11682;-11682;-9162.93;IJ01;42655
13/7/2018;ICG;136570;3;SIN;5.8;4060;-4060;-3048.86;IJ01;45352
13/7/2018;ICG;136570;4;SIN;5.8;1160;-1160;-871.1;IJ01;45049
13/7/2018;ICG;136570;5;SIN;2.45;781.06;-781.06;-673.28;IJ01;46494
13/7/2018;ICG;136570;6;SIN;11.9;5950;-5950;-5565.52;IJ01;40410
13/7/2018;ICG;136570;7;SIN;11.8;4012;-4012;-3681.64;IJ01;40886
13/7/2018;ICG;136570;8;SIN;2.4;185.52;-185.52;-152.67;IJ01;45121
13/7/2018;ICG;136570;9;SIN;0.85;1632;-1632;-1298.88;IJ01;10076
13/7/2018;ICG;136570;10;SIN;1.8;540;-540;-331.65;IJ01;43730
13/7/2018;ICG;136570;11;SIN;1.2;1800;-1800;-1237.5;IJ01;41014
13/7/2018;ICG;136570;12;SIN;2.6;780;-780;-557.43;IJ01;43731
13/7/2018;ICG;136570;13;SIN;0.08;1125;-1125;-1089;IJ01;41103
12/7/2018;ICG;136571;1;S$;2.7;188.19;-188.19;-146.3;SO02;43958
13/7/2018;ICG;136572;1;SIN;4.3;2480.67;-2480.67;-1816.11;IT26;45719
13/7/2018;ICG;136572;2;SIN;27;648;-648;-423.81;IT26;40412
13/7/2018;ICG;136572;3;SIN;8.3;415;-415;-211.82;IT26;45365
13/7/2018;ICG;136572;4;SIN;3.4;102;-102;-69;IT26;41303
14/7/2018;ICG;136573;1;SIN;4.6;1363.44;-1363.44;-961.14;IZ01;46579
12/7/2018;ICG;136574;1;SIN;2.45;1533.46;-1533.46;-1250.53;IS05;43837
12/7/2018;ICG;136574;2;SIN;28.5;684;-684;-423.81;IS05;40412
12/7/2018;ICG;136575;1;SIN;6.2;7750;-7750;-5814.65;IY03;43513
12/7/2018;ICG;136575;2;SIN;4.4;1760;-1760;-1347.63;IY03;10059
12/7/2018;ICG;136575;3;SIN;3.6;432;-432;-297.63;IY03;45733
16/7/2018;ICG;136576;1;SIN;12.7;19304;-19304;-15172.26;IK11;43709
16/7/2018;ICG;136576;2;SIN;14.2;11587.2;-11587.2;-9697.22;IK11;45368
16/7/2018;ICG;136576;3;SIN;4.9;370.44;-370.44;-317.52;IK11;40371
16/7/2018;ICG;136576;4;SIN;27;3375;-3375;-2825;IK11;44060
16/7/2018;ICG;136576;5;SIN;230;230;-230;-143.12;IK11;45080
16/7/2018;ICG;136576;6;SIN;7;2744;-2744;-2062.32;IK11;44853
17/7/2018;ICG;136577;1;S$;3;656.7;-656.7;-464.34;SZ92;45934
17/7/2018;ICG;136577;2;S$;3;391.2;-391.2;-271.94;SZ92;43839
6/7/2018;ICG;136578;1;;;;;;;
16/7/2018;ICG;136579;1;S$;2.8;145.88;-145.88;-108.8;SZ80;10379
17/7/2018;ICG;136580;1;;;;;;;
17/7/2018;ICG;136580;2;;;;;;;
17/7/2018;ICG;136580;3;SIN;2;50;-50;-35.07;IG01;44885
17/7/2018;ICG;136580;4;SIN;2;50;-50;-34.84;IG01;44886
17/7/2018;ICG;136580;5;SIN;2;200;-200;-140.4;IG01;44955
17/7/2018;ICG;136581;1;SIN;4.8;219.84;-219.84;-153.89;IG01;41460
17/7/2018;ICG;136581;2;SIN;230;690;-690;-321;IG01;41204
17/7/2018;ICG;136581;3;SIN;42;2100;-2100;-1796.5;IG01;46653
17/7/2018;ICG;136581;4;SIN;28;560;-560;-452;IG01;44060
17/7/2018;ICG;136581;5;SIN;0.02;200;-200;-300;IG01;42732
17/7/2018;ICG;136581;6;SIN;6.5;390;-390;-209.62;IG01;45645
17/7/2018;ICG;136581;7;SIN;5.2;416;-416;-316.8;IG01;41684
17/7/2018;ICG;136581;8;SIN;4.1;564.16;-564.16;-401.59;IG01;45548
17/7/2018;ICG;136581;9;SIN;4.6;230;-230;-182.03;IG01;41395
